"","web_url","snippet","lead_paragraph","source","pub_date","document_type","news_desk","section_name","type_of_material","_id","word_count","score","uri","subsectoinName","print_page","headline.main","headline.kicker","headline.content_kicker","headline.print_headline","headline.name","headline.seo","headline.sub","byline.original","byline.organization"
"157","https://www.nytimes.com/reuters/2019/04/10/technology/09reuters-eu-twitter.html","Twitter launched on Wednesday an emoji for the European Parliament elections in May, seeking to provide a visual link to channel conversations around a vote set to affect the European Union in the coming years.&#160;","Twitter launched on Wednesday an emoji for the European Parliament elections in May, seeking to provide a visual link to channel conversations around a vote set to affect the European Union in the coming years.&#160;","Reuters","2019-04-10T04:37:26+0000","article","None","Technology","News","5cad736149f0eacbf1f8234f",196,0,"nyt://article/de5b9474-739f-58d2-a80f-650f4a24eb7a",NA,NA,"Twitter Launches Emoji for EU Election in May",NA,NA,"Twitter Launches Emoji for EU Election in May",NA,NA,NA,"By REUTERS","REUTERS"
"158","https://www.nytimes.com/reuters/2019/04/10/business/10reuters-airbus-agm-safety.html","Airbus outgoing chief executive Tom Enders expressed hopes Boeing and U.S. Federal Aviation Administration would soon resolve a crisis over the grounding of the 737 MAX and said the two planemakers stand together on safety.","Airbus outgoing chief executive Tom Enders expressed hopes Boeing and U.S. Federal Aviation Administration would soon resolve a crisis over the grounding of the 737 MAX and said the two planemakers stand together on safety.","Reuters","2019-04-10T16:07:42+0000","article","None","Business","News","5cae152849f0eacbf1f825be",185,0,"nyt://article/df5e749e-c5c1-5ae6-931f-f02108a2a640",NA,NA,"Airbus Chief Says Hopes Boeing and FAA Can Resolve 737 MAX Crisis Soon",NA,NA,"Airbus Chief Says Hopes Boeing and FAA Can Resolve 737 MAX Crisis Soon",NA,NA,NA,"By REUTERS","REUTERS"
"159","https://www.nytimes.com/reuters/2019/04/07/business/07reuters-korean-air-chairman.html","Korean Air patriarch, chairman and CEO Cho Yang-ho died of a chronic illness on Monday, the airline said, raising hopes for leadership renewal just weeks after investors removed him from the board in a victory for shareholder activism.","Korean Air patriarch, chairman and CEO Cho Yang-ho died of a chronic illness on Monday, the airline said, raising hopes for leadership renewal just weeks after investors removed him from the board in a victory for shareholder activism.","Reuters","2019-04-08T00:36:53+0000","article","None","Business","News","5caa97ff49f0eacbf1f817e1",514,0,"nyt://article/456f2286-29f2-5e55-855e-ead8ca25ec6c",NA,NA,"Korean Air Chairman Cho Dies Weeks After Ouster From Board",NA,NA,"Korean Air Chairman Cho Dies Weeks After Ouster From Board",NA,NA,NA,"By REUTERS","REUTERS"
"160","https://www.nytimes.com/reuters/2019/04/08/us/politics/08reuters-usa-immigration-successors-factbox.html","Several names surfaced on Monday as possible successors to U.S. Homeland Security Secretary Kirstjen Nielsen, who resigned on Sunday after 16 months managing President Donald Trump's turbulent immigration agenda.","Several names surfaced on Monday as possible successors to U.S. Homeland Security Secretary Kirstjen Nielsen, who resigned on Sunday after 16 months managing President Donald Trump's turbulent immigration agenda.","Reuters","2019-04-08T19:58:19+0000","article","None","U.S.","News","5caba83649f0eacbf1f81aab",546,0,"nyt://article/53ee7a74-8719-5fcf-9576-50a430741990","Politics",NA,"Factbox: Possible Successors to Homeland Security Secretary Nielsen",NA,NA,"Factbox: Possible Successors to Homeland Security Secretary Nielsen",NA,NA,NA,"By REUTERS","REUTERS"
"161","https://www.nytimes.com/reuters/2019/04/05/business/05reuters-global-economy.html","Europe is facing yet another make-or-break week. ","Europe is facing yet another make-or-break week. ","Reuters","2019-04-05T13:01:11+0000","article","None","Business","News","5ca751f149f0eacbf1f81267",573,0,"nyt://article/54922b6a-82a1-54b5-8804-7dd505b93fb8",NA,NA,"Another Make-Or-Break Week for Europe?",NA,NA,"Another Make-Or-Break Week for Europe?",NA,NA,NA,"By REUTERS","REUTERS"
"162","https://www.nytimes.com/2019/04/10/opinion/democratic-candidates-primaries.html","Or is that question beside the point in the Trump era?","Or is that question beside the point in the Trump era?","The New York Times","2019-04-10T10:00:05+0000","article","OpEd","Opinion","Op-Ed","5cadbeff49f0eacbf1f82454",2543,0,"nyt://article/aba9a1a0-b0ff-5b65-9177-d3315a5d4fa2",NA,NA,"How Far Left Is Too Far Left for 2020 Democrats?",NA,NA,"How Far Left Is Too Far Left for 2020 Democrats?",NA,NA,NA,"By THOMAS B. EDSALL",NA
"163","https://www.nytimes.com/reuters/2019/04/03/world/africa/03reuters-usa-congorepublic-tshisekedi.html","U.S. Secretary of State Mike Pompeo expressed support for Congo President Felix Tshisekedi's ""change agenda"" to tackle corruption, improve human rights and strengthen security during their first meeting on Wednesday, the State Department said.","U.S. Secretary of State Mike Pompeo expressed support for Congo President Felix Tshisekedi's ""change agenda"" to tackle corruption, improve human rights and strengthen security during their first meeting on Wednesday, the State Department said.","Reuters","2019-04-04T00:25:12+0000","article","None","World","News","5ca54f4249f0eacbf1f80be7",181,0,"nyt://article/889bdcf6-64c7-5178-95cc-cf57b7395e61","Africa",NA,"Pompeo Pledges Support for Congo's Tshisekedi 'Change Agenda' in First Meeting",NA,NA,"Pompeo Pledges Support for Congo's Tshisekedi 'Change Agenda' in First Meeting",NA,NA,NA,"By REUTERS","REUTERS"
"164","https://www.nytimes.com/2019/04/06/world/africa/south-africa-ramaphosa-blackouts.html","President Cyril Ramaphosa came to power promising a “new dawn.” But as an election approaches, he can’t seem to keep the lights on.","President Cyril Ramaphosa came to power promising a “new dawn.” But as an election approaches, he can’t seem to keep the lights on.","The New York Times","2019-04-06T17:53:24+0000","article","Foreign","World","News","5ca8e7ef49f0eacbf1f815c1",1294,0,"nyt://article/d98d9b74-0ed7-5a91-b6bc-2570e8ca97b1","Africa","15","South Africa Crippled by Rolling Blackouts, Weeks Before an Election",NA,NA,"As Elections Near, South Africa’s President Can’t Keep the Lights On",NA,NA,NA,"By NORIMITSU ONISHI",NA
"165","https://www.nytimes.com/2019/04/06/obituaries/ernest-hollings-dead.html","Once a foe of civil rights legislation, he came to support a more liberal social agenda after a tour of poor, black areas of his state shocked him.","Once a foe of civil rights legislation, he came to support a more liberal social agenda after a tour of poor, black areas of his state shocked him.","The New York Times","2019-04-06T14:23:22+0000","article","Obits","Obituaries","Obituary (Obit)","5ca8b6b349f0eacbf1f8156d",1354,0,"nyt://article/845f7e76-bed6-510a-b2e6-baeacc3f1ee2",NA,"26","Ernest Hollings, 97, a South Carolina Senator Who Evolved, Is Dead",NA,NA,"Ernest F. Hollings, Long-Serving South Carolina Senator, Is Dead at 97",NA,NA,NA,"By ROBERT D. McFADDEN",NA
"166","https://www.nytimes.com/reuters/2019/04/07/business/07reuters-shell-climatechange-shareholders.html","An activist group said it has withdrawn a shareholder resolution calling on Royal Dutch Shell to change its climate policy after the oil and gas company reached a broad agreement with investors on the issue.","An activist group said it has withdrawn a shareholder resolution calling on Royal Dutch Shell to change its climate policy after the oil and gas company reached a broad agreement with investors on the issue.","Reuters","2019-04-07T22:15:57+0000","article","None","Business","News","5caa76f749f0eacbf1f817a2",222,0,"nyt://article/ae5b8757-9fb3-59d0-9a32-9b27f31683e7",NA,NA,"Activist Group Withdraws Resolution Challenging Shell Climate Policy",NA,NA,"Activist Group Withdraws Resolution Challenging Shell Climate Policy",NA,NA,NA,"By REUTERS","REUTERS"
"167","https://www.nytimes.com/reuters/2019/04/08/world/europe/08reuters-britain-eu.html","British Prime Minister Theresa May will meet German Chancellor Angela Merkel and French President Emmanuel Macron on Tuesday to argue for a Brexit delay while her ministers hold crisis talks with Labour to try to break the deadlock in London.","British Prime Minister Theresa May will meet German Chancellor Angela Merkel and French President Emmanuel Macron on Tuesday to argue for a Brexit delay while her ministers hold crisis talks with Labour to try to break the deadlock in London.","Reuters","2019-04-08T12:01:25+0000","article","None","World","News","5cab386f49f0eacbf1f8196a",641,0,"nyt://article/72849c04-a89f-519e-938a-c32f109f8d29","Europe",NA,"Theresa May to Ask Merkel and Macron for Brexit Delay",NA,NA,"Theresa May to Ask Merkel and Macron for Brexit Delay",NA,NA,NA,"By REUTERS","REUTERS"
"168","https://www.nytimes.com/reuters/2019/04/04/us/politics/04reuters-usa-senate-housing-regulator.html","The U.S. Senate on Thursday confirmed President Donald Trump's pick to lead the Federal Housing Finance Agency, which oversees Fannie Mae and Freddie Mac.","The U.S. Senate on Thursday confirmed President Donald Trump's pick to lead the Federal Housing Finance Agency, which oversees Fannie Mae and Freddie Mac.","Reuters","2019-04-04T21:43:22+0000","article","None","U.S.","News","5ca67ad449f0eacbf1f80ff7",221,0,"nyt://article/a58ecb16-f2bc-51aa-b4a9-3cad697b4523","Politics",NA,"U.S. Senate Confirms Housing Regulator Overseeing Fannie Mae, Freddie Mac",NA,NA,"U.S. Senate Confirms Housing Regulator Overseeing Fannie Mae, Freddie Mac",NA,NA,NA,"By REUTERS","REUTERS"
"169","https://www.nytimes.com/2019/04/06/us/politics/democrats-military-veterans.html","Their military backgrounds have made them among the most moderate members of a caucus in which there is increasing pressure to slide firmly to the left on various policy issues.","Their military backgrounds have made them among the most moderate members of a caucus in which there is increasing pressure to slide firmly to the left on various policy issues.","The New York Times","2019-04-06T09:00:05+0000","article","Washington","U.S.","News","5ca86af049f0eacbf1f814f4",1084,0,"nyt://article/9a3ad7d5-5d33-51f6-9e66-f7fcda4c3bfa","Politics","21","Bonded by Service, Freshman Veteran Democrats Are an Occasional Thorn in Their Party’s Side",NA,NA,"Veterans Turned Lawmakers Form a Political Band of Like Minds",NA,NA,NA,"By JENNIFER STEINHAUER",NA
"170","https://www.nytimes.com/2019/04/04/us/politics/senate-nuclear-option.html","A strong-armed rules change that reduces debate time over nominees continues the Senate’s steady erosion of once sacrosanct minority rights.","A strong-armed rules change that reduces debate time over nominees continues the Senate’s steady erosion of once sacrosanct minority rights.","The New York Times","2019-04-04T21:20:01+0000","article","Washington","U.S.","News","5ca6755b49f0eacbf1f80fcb",1119,0,"nyt://article/98e92398-2193-5b3d-8da0-db08ee11c6f1","Politics","14","In Altering Debate Time, Senate Steadily Hands Reins to Majority Party","On Washington","On Washington","A ‘Nuclear’ Tit for Tat With No End in Sight",NA,NA,NA,"By CARL HULSE",NA
"171","https://www.nytimes.com/aponline/2019/04/09/us/politics/ap-us-fact-check-week.html","Playing migrants for laughs in a speech to lobbyists and donors, President Donald Trump characterized people trying to get into the U.S. as a horde of beefy men who fake hard-luck stories so softies in the immigration system will let them in.","Playing migrants for laughs in a speech to lobbyists and donors, President Donald Trump characterized people trying to get into the U.S. as a horde of beefy men who fake hard-luck stories so softies in the immigration system will let them in.","AP","2019-04-09T15:57:55+0000","article","None","U.S.","News","5cacc15f49f0eacbf1f81fac",2820,0,"nyt://article/1e0a1674-3822-5ae6-80f0-a01a7c3c758e","Politics",NA,"AP FACT CHECK: Trump Mocks Migrants, Retreats on Health Care",NA,NA,"AP FACT CHECK: Trump Mocks Migrants, Retreats on Health Care",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"172","https://www.nytimes.com/2019/04/10/technology/amazon-climate-change-letter.html","They say Amazon should stop offering custom cloud computing services that help the oil and gas industry explore for and extract more fossil fuels.","They say Amazon should stop offering custom cloud computing services that help the oil and gas industry explore for and extract more fossil fuels.","The New York Times","2019-04-10T16:16:02+0000","article","Business","Technology","News","5cae171c49f0eacbf1f825d6",1223,0,"nyt://article/69162d5d-22e3-5ffa-aa41-8005eddfa945",NA,"3","Over 4,200 Amazon Workers Push for Climate Change Action, Including Cutting Some Ties to Big Oil",NA,NA,"Employees Push Amazon to Do More on Climate",NA,NA,NA,"By KAREN WEISE",NA
"173","https://www.nytimes.com/2019/04/10/us/bay-area-homeless-population.html","Wednesday: A new report sheds light on a regional issue; Magic Johnson steps down; and election fraud at Berkeley High.","Wednesday: A new report sheds light on a regional issue; Magic Johnson steps down; and election fraud at Berkeley High.","The New York Times","2019-04-10T13:03:45+0000","article","National","U.S.","briefing","5cadea0b49f0eacbf1f824ed",1137,0,"nyt://article/beb1d1d3-64c1-59db-ba54-5b92585a10c3",NA,NA,"How Large Is the Bay Area’s Homeless Population?","California Today","California Today","",NA,NA,NA,"By JILL COWAN",NA
"174","https://www.nytimes.com/2019/04/09/arts/design/lacma-design-peter-zumthor.html","A critic calls it the “incredible shrinking museum.” The director says it is “ambitious.” On Tuesday, Los Angeles County made it official: The project will go forward.","A critic calls it the “incredible shrinking museum.” The director says it is “ambitious.” On Tuesday, Los Angeles County made it official: The project will go forward.","The New York Times","2019-04-10T03:05:26+0000","article","Culture","Arts","News","5cad5dd049f0eacbf1f822db",1159,0,"nyt://article/280b060d-02e1-5135-aaad-3c2a15d25751","Art & Design","1","Lacma’s $650 Million Building by Peter Zumthor Is Approved","","","A $650 Million Building Jumps a Hurdle",NA,NA,NA,"By JORI FINKEL",NA
"175","https://www.nytimes.com/2019/04/04/us/politics/tim-ryan-2020-issues.html","Mr. Ryan, an Ohio congressman, has outlined a campaign focused on appealing to the working-class Midwestern voters who flipped to President Trump in 2016.","Mr. Ryan, an Ohio congressman, has outlined a campaign focused on appealing to the working-class Midwestern voters who flipped to President Trump in 2016.","The New York Times","2019-04-05T00:52:10+0000","article","Politics","U.S.","News","5ca6a71549f0eacbf1f81069",658,0,"nyt://article/8cf09f03-228d-59e8-a3c3-5f7cf893bfce","Politics",NA,"Where Tim Ryan Stands on the Issues",NA,NA,"Where Tim Ryan Stands on the Issues",NA,NA,NA,"By MAGGIE ASTOR",NA
"176","https://www.nytimes.com/2019/04/08/world/europe/brexit-corbyn-theresa-may-compromise.html","Talks with Prime Minister Theresa May over a possible compromise on Brexit have put the Labour Party leader, Jeremy Corbyn, in a position he has avoided: committing to a plan.","Talks with Prime Minister Theresa May over a possible compromise on Brexit have put the Labour Party leader, Jeremy Corbyn, in a position he has avoided: committing to a plan.","The New York Times","2019-04-08T21:02:27+0000","article","Foreign","World","News","5cabb73d49f0eacbf1f81ad2",1188,0,"nyt://article/08ea6d0f-4412-5481-83a9-b2f467b17649","Europe","8","After Years of Ambiguity About Brexit, Jeremy Corbyn Faces a Decision",NA,NA,"After Years of Brexit Ambiguity, Labour Chief Is on the Spot",NA,NA,NA,"By BENJAMIN MUELLER",NA
"177","https://www.nytimes.com/2019/04/07/opinion/israel-election.html","An election, a peace plan and an endless occupation.","An election, a peace plan and an endless occupation.","The New York Times","2019-04-07T19:20:37+0000","article","OpEd","Opinion","Op-Ed","5caa4ddf49f0eacbf1f8176b",1195,0,"nyt://article/d3b94990-8028-5502-8594-374122e49a43",NA,NA,"Democracy, Israeli Style",NA,NA,"Democracy, Israeli Style",NA,NA,NA,"By HAGAI EL-AD",NA
"178","https://www.nytimes.com/2019/04/04/us/politics/national-emergency-act-lawsuit.html","The House will formally file a lawsuit challenging President Trump’s declaration of a national emergency at the southwestern border, joining several others.","The House will formally file a lawsuit challenging President Trump’s declaration of a national emergency at the southwestern border, joining several others.","The New York Times","2019-04-05T01:40:52+0000","article","Washington","U.S.","News","5ca6b27e49f0eacbf1f81076",763,0,"nyt://article/6d0ed48f-4619-505c-9be9-6e648e08441c","Politics","14","House Adds Lawsuit to Challenges Against Trump’s Emergency Declaration",NA,NA,"House Plans to File Lawsuit, Joining Broad Effort to Block Emergency Declaration",NA,NA,NA,"By EMILY COCHRANE and CHARLIE SAVAGE",NA
"179","https://www.nytimes.com/reuters/2019/04/04/world/asia/04reuters-india-election-modi.html","If Indian Prime Minister Narendra Modi wins this spring's general election, as is widely expected, it will also be another massive victory for the marketing machine created to amplify Brand Modi into every Indian living room.","If Indian Prime Minister Narendra Modi wins this spring's general election, as is widely expected, it will also be another massive victory for the marketing machine created to amplify Brand Modi into every Indian living room.","Reuters","2019-04-04T06:43:07+0000","article","None","World","News","5ca5a7d549f0eacbf1f80c80",718,0,"nyt://article/543ccfae-aeac-5ebf-a645-c3b3498d9585","Asia Pacific",NA,"Modi TV, Modi App, Modi Rallies: How Brand Modi Plays in Indian Election",NA,NA,"Modi TV, Modi App, Modi Rallies: How Brand Modi Plays in Indian Election",NA,NA,NA,"By REUTERS","REUTERS"
"180","https://www.nytimes.com/reuters/2019/04/10/business/10reuters-ecb-policy-brexit.html","Brexit is a major uncertainty overhanging the euro zone economy, European Central Bank ECB President Mario Draghi said on Thursday, adding that he was ""still hopeful"" that major disruptions such as breaks in value chains could be averted.","Brexit is a major uncertainty overhanging the euro zone economy, European Central Bank ECB President Mario Draghi said on Thursday, adding that he was ""still hopeful"" that major disruptions such as breaks in value chains could be averted.","Reuters","2019-04-10T16:07:29+0000","article","None","Business","News","5cae151b49f0eacbf1f825bc",306,0,"nyt://article/cbcc55ae-a5cb-5c7d-8f89-cb146e40cd6e",NA,NA,"ECB's Draghi Says Brexit Adding to Uncertainty, He Is 'Still Hopeful'",NA,NA,"ECB's Draghi Says Brexit Adding to Uncertainty, He Is 'Still Hopeful'",NA,NA,NA,"By REUTERS","REUTERS"
"181","https://www.nytimes.com/reuters/2019/04/08/world/americas/08reuters-colombia-peace.html","Colombia's lower house on Monday rejected President Ivan Duque's suggested changes to a special tribunal tasked with trying former rebels and military officials for war crimes, the latest in a series of congressional defeats for Duque.","Colombia's lower house on Monday rejected President Ivan Duque's suggested changes to a special tribunal tasked with trying former rebels and military officials for war crimes, the latest in a series of congressional defeats for Duque.","Reuters","2019-04-09T02:22:49+0000","article","None","World","News","5cac025349f0eacbf1f81bab",295,0,"nyt://article/5f955a59-00c2-52e1-a4dd-8b166ba4454f","Americas",NA,"Colombia Lower House Rejects President's Changes to Peace Tribunal",NA,NA,"Colombia Lower House Rejects President's Changes to Peace Tribunal",NA,NA,NA,"By REUTERS","REUTERS"
"182","https://www.nytimes.com/2019/04/09/us/politics/pompeo-israel-west-bank.html","Secretary of State Mike Pompeo’s silence on a potential Israeli move to annex the West Bank was a break with previous administrations.","Secretary of State Mike Pompeo’s silence on a potential Israeli move to annex the West Bank was a break with previous administrations.","The New York Times","2019-04-09T23:25:07+0000","article","Washington","U.S.","News","5cad2a2e49f0eacbf1f8220f",765,0,"nyt://article/da76500d-4af0-531f-8c2b-e2fe5bdd053e","Politics","10","Pompeo Refuses to Say What U.S. Would Do if Israel Annexes West Bank",NA,NA,"Asked About West Bank, Pompeo Offers Nothing",NA,NA,NA,"By EDWARD WONG and CATIE EDMONDSON",NA
"183","https://www.nytimes.com/reuters/2019/04/04/world/asia/04reuters-australia-healthcare-inquiry.html","Australia's Prime Minister Scott Morrison, in one of the government's last moves before an imminent election, said on Friday a powerful public inquiry into the country's disability care would run for three years and address abuse, neglect and expl...","Australia's Prime Minister Scott Morrison, in one of the government's last moves before an imminent election, said on Friday a powerful public inquiry into the country's disability care would run for three years and address abuse, neglect and exploitation problems in the sector.","Reuters","2019-04-04T23:55:35+0000","article","None","World","News","5ca699d149f0eacbf1f81044",291,0,"nyt://article/689f20ee-8139-54b4-8724-0250347d366b","Asia Pacific",NA,"Australia Announces Disability Inquiry as Election Looms",NA,NA,"Australia Announces Disability Inquiry as Election Looms",NA,NA,NA,"By REUTERS","REUTERS"
"184","https://www.nytimes.com/reuters/2019/04/04/world/europe/04reuters-portugal-politics-nepotism.html","A senior Portuguese government official quit on Thursday over accusations of misconduct in picking his cousin as his deputy, in an escalation of a wider nepotism row that could undermine the ruling Socialists ahead of an election in October.","A senior Portuguese government official quit on Thursday over accusations of misconduct in picking his cousin as his deputy, in an escalation of a wider nepotism row that could undermine the ruling Socialists ahead of an election in October.","Reuters","2019-04-04T15:01:43+0000","article","None","World","News","5ca61cb249f0eacbf1f80e62",310,0,"nyt://article/e9705497-6077-5961-a134-d21e86e33766","Europe",NA,"Senior Official Resigns as Nepotism Row Hits Portugal's Government",NA,NA,"Senior Official Resigns as Nepotism Row Hits Portugal's Government",NA,NA,NA,"By REUTERS","REUTERS"
"185","https://www.nytimes.com/reuters/2019/04/04/world/europe/04reuters-greece-denmark-pm.html","Greece's prime minister said on Thursday he was struggling to understand Britain's Brexit machinations and was surprised its political system could not find a way out of the crisis.","Greece's prime minister said on Thursday he was struggling to understand Britain's Brexit machinations and was surprised its political system could not find a way out of the crisis.","Reuters","2019-04-04T14:55:29+0000","article","None","World","News","5ca61b3a49f0eacbf1f80e56",289,0,"nyt://article/0d4e7cfc-29b5-5557-9229-44d0284282b3","Europe",NA,"Brexit? It's All Greek to Me, Says PM Tsipras in Athens",NA,NA,"Brexit? It's All Greek to Me, Says PM Tsipras in Athens",NA,NA,NA,"By REUTERS","REUTERS"
"186","https://www.nytimes.com/2019/04/05/us/politics/democrats-race-2020.html","The candidates addressed the annual conference of the Rev. Al Sharpton’s National Action Network, an essential event for Democrats seeking higher office.","The candidates addressed the annual conference of the Rev. Al Sharpton’s National Action Network, an essential event for Democrats seeking higher office.","The New York Times","2019-04-05T20:29:59+0000","article","Politics","U.S.","News","5ca7bb2149f0eacbf1f81401",812,0,"nyt://article/1befd5aa-7b33-5268-9698-69f0ac150e1a","Politics","11","In New York, 2020 Democrats Offer a Range of Views on Racial Justice",NA,NA,"Speaking to Activists, Top Democrats Offer Views on Racial Justice",NA,NA,NA,"By ASTEAD W. HERNDON",NA
"187","https://www.nytimes.com/2019/04/05/books/review/letters-to-the-editor.html","Readers respond to recent issues of the Sunday Book Review.","Readers respond to recent issues of the Sunday Book Review.","The New York Times","2019-04-05T09:00:01+0000","article","BookReview","Books","Letter","5ca7196b49f0eacbf1f8117e",801,0,"nyt://article/efef4b0e-5769-5f43-a5ad-879f388007e3","Book Review","6","Letters to the Editor",NA,NA,"Letters",NA,NA,NA,NA,NA
"188","https://www.nytimes.com/reuters/2019/04/04/world/asia/04reuters-pakistan-economy.html","Pakistan's surging petrol prices have more than halved the income of taxi driver Yasir Sultan, just one of many consumers whose faith in a government elected last year on a pledge to help the poor has been shattered.","Pakistan's surging petrol prices have more than halved the income of taxi driver Yasir Sultan, just one of many consumers whose faith in a government elected last year on a pledge to help the poor has been shattered.","Reuters","2019-04-04T07:25:22+0000","article","None","World","News","5ca5b1bc49f0eacbf1f80ca3",776,0,"nyt://article/f968de87-3a1e-5ca4-a6bb-fced79dc76a4","Asia Pacific",NA,"'Erasing the Poor': Pakistanis Feel Crunch of Rising Prices",NA,NA,"'Erasing the Poor': Pakistanis Feel Crunch of Rising Prices",NA,NA,NA,"By REUTERS","REUTERS"
"189","https://www.nytimes.com/reuters/2019/04/09/world/asia/09reuters-india-election-violence.html","At least seven people including a state legislator for India's ruling Bharatiya Janata Party (BJP) were killed in two separate attacks on Tuesday, officials said, days before India begins a general election.","At least seven people including a state legislator for India's ruling Bharatiya Janata Party (BJP) were killed in two separate attacks on Tuesday, officials said, days before India begins a general election.","Reuters","2019-04-09T14:07:46+0000","article","None","World","News","5caca78d49f0eacbf1f81d6e",318,0,"nyt://article/d461f5d5-c62d-5524-9c54-7183a3d7add6","Asia Pacific",NA,"Seven Dead After Pre-Poll Attacks on Hindu Leaders in Two Indian States",NA,NA,"Seven Dead After Pre-Poll Attacks on Hindu Leaders in Two Indian States",NA,NA,NA,"By REUTERS","REUTERS"
"190","https://www.nytimes.com/reuters/2019/04/08/world/asia/08reuters-australia-protests-vegans.html","Australia police arrested 38 animal rights activists on Monday after they blocked peak hour traffic in Melbourne in protests to mark the first anniversary of a film, Dominion, about factory farming.","Australia police arrested 38 animal rights activists on Monday after they blocked peak hour traffic in Melbourne in protests to mark the first anniversary of a film, Dominion, about factory farming.","Reuters","2019-04-08T04:34:08+0000","article","None","World","News","5caacf9a49f0eacbf1f81826",324,0,"nyt://article/6b9670c3-7476-5db6-ae62-1668964197ca","Asia Pacific",NA,"Animal Rights Activists Arrested in Australia",NA,NA,"Animal Rights Activists Arrested in Australia",NA,NA,NA,"By REUTERS","REUTERS"
"191","https://www.nytimes.com/reuters/2019/04/07/sports/basketball/07reuters-basketball-ncaa-vpi-young-coach.html","Wofford coach Mike Young, who took the Terriers to five NCAA Tournament appearances, has accepted the head coaching position at Virginia Tech, the school announced Sunday.","Wofford coach Mike Young, who took the Terriers to five NCAA Tournament appearances, has accepted the head coaching position at Virginia Tech, the school announced Sunday.","Reuters","2019-04-08T01:39:54+0000","article","None","Sports","News","5caaa6c549f0eacbf1f817f7",308,0,"nyt://article/916853c5-1bea-57ef-9cec-739f272ade05","Pro Basketball",NA,"Virginia Tech Hires Young From Wofford",NA,NA,"Virginia Tech Hires Young From Wofford",NA,NA,NA,"By REUTERS","REUTERS"
"192","https://www.nytimes.com/reuters/2019/04/06/world/africa/06reuters-tunisia-president-election.html","Tunisian President Beji Caid Essebsi said on Saturday he did not want to run for a second term in presidential elections expected this year, despite his party's calls for the 93-year-old to stand.","Tunisian President Beji Caid Essebsi said on Saturday he did not want to run for a second term in presidential elections expected this year, despite his party's calls for the 93-year-old to stand.","Reuters","2019-04-06T13:34:00+0000","article","None","World","News","5ca8ab2349f0eacbf1f81546",311,0,"nyt://article/9dd9325f-c9e8-5c12-8032-bb8b4d6aacb6","Africa",NA,"Tunisia President Essebsi Says He Does Not Want to Run for a Second Term",NA,NA,"Tunisia President Essebsi Says He Does Not Want to Run for a Second Term",NA,NA,NA,"By REUTERS","REUTERS"
"193","https://www.nytimes.com/reuters/2019/04/07/world/middleeast/07reuters-israel-palestinians-settlements-turkey.html","Turkey on Sunday criticized Israeli Prime Minister Benjamin Netanyahu as ""irresponsible"" for saying he would annex Israeli settlements in the occupied West Bank if he wins Tuesday's election.","Turkey on Sunday criticized Israeli Prime Minister Benjamin Netanyahu as ""irresponsible"" for saying he would annex Israeli settlements in the occupied West Bank if he wins Tuesday's election.","Reuters","2019-04-07T09:42:53+0000","article","None","World","News","5ca9c67749f0eacbf1f816b3",290,0,"nyt://article/4347227d-b100-5ecc-bca8-d1297720aad5","Middle East",NA,"Turkey Says 'Irresponsible' Netanyahu Cannot Change West Bank Status",NA,NA,"Turkey Says 'Irresponsible' Netanyahu Cannot Change West Bank Status",NA,NA,NA,"By REUTERS","REUTERS"
"194","https://www.nytimes.com/reuters/2019/04/04/world/europe/04reuters-britain-eu-visas.html","Spain has claimed victory in an argument with Britain over the status of Gibraltar, after the European Parliament passed a law that referred to the peninsula as a ""colony of the British Crown"".","Spain has claimed victory in an argument with Britain over the status of Gibraltar, after the European Parliament passed a law that referred to the peninsula as a ""colony of the British Crown"".","Reuters","2019-04-04T11:22:24+0000","article","None","World","News","5ca5e94a49f0eacbf1f80db2",366,0,"nyt://article/4ab86a4f-be12-553e-99d2-ccb800ff263c","Europe",NA,"Spain Claims Success in Gibraltar Row With Britain",NA,NA,"Spain Claims Success in Gibraltar Row With Britain",NA,NA,NA,"By REUTERS","REUTERS"
"195","https://www.nytimes.com/2019/04/05/business/media/writers-guild-of-america-talent-agents.html","They were once so close. Now, writers are accusing their representatives of enriching themselves at their clients’ expense.","They were once so close. Now, writers are accusing their representatives of enriching themselves at their clients’ expense.","The New York Times","2019-04-05T09:00:14+0000","article","Business","Business","News","5ca7197849f0eacbf1f81193",1377,0,"nyt://article/2237c9a3-5c41-5da0-9796-a4d38e528f60","Media","1","TV’s New Golden Age Produces Financial Drama: Writers vs. Their Agents",NA,NA,"The New Golden Age of TV Produces Financial Drama",NA,NA,NA,"By JOHN KOBLIN",NA
