"","web_url","snippet","lead_paragraph","print_page","source","pub_date","document_type","news_desk","section_name","type_of_material","_id","word_count","score","uri","subsectoinName","headline.main","headline.kicker","headline.content_kicker","headline.print_headline","headline.name","headline.seo","headline.sub","byline.original","byline.organization"
"73","https://www.nytimes.com/2019/04/12/opinion/letters/immigration-trump.html","Human Rights First says our borders are manageable, and a reader takes issue with the president’s remark that the country is “full.”","Human Rights First says our borders are manageable, and a reader takes issue with the president’s remark that the country is “full.”","20","The New York Times","2019-04-12T17:58:26+0000","article","Letters","Opinion","Letter","5cb0d21c49f0eacbf1f83738",397,0,"nyt://article/a43307ec-d288-533d-8daa-04861a8516a1","Letters","Fixing Immigration, Dispelling Fear","letters","letters","Fixing Immigration, Dispelling Fear",NA,NA,NA,NA,NA
"74","https://www.nytimes.com/aponline/2019/04/12/us/politics/ap-us-united-states-venezuela.html","The Treasury Department on Friday targeted four companies and nine ships, including some that transported oil from Venezuela to Cuba, as part of the Trump administration's ongoing efforts to isolate President Nicolas Maduro.","The Treasury Department on Friday targeted four companies and nine ships, including some that transported oil from Venezuela to Cuba, as part of the Trump administration's ongoing efforts to isolate President Nicolas Maduro.",NA,"AP","2019-04-12T18:49:04+0000","article","None","U.S.","News","5cb0ddfa49f0eacbf1f837a1",225,0,"nyt://article/b82eba18-f916-5893-b8a0-1c3808551eea","Politics","Treasury Sanctions Venezuelan Business to Isolate Maduro",NA,NA,"Treasury Sanctions Venezuelan Business to Isolate Maduro",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"75","https://www.nytimes.com/2019/04/06/us/family-separation-trump-administration.html","A judge had asked the government to locate children who were separated from their families before the Trump administration’s “zero-tolerance” policy was made public.","A judge had asked the government to locate children who were separated from their families before the Trump administration’s “zero-tolerance” policy was made public.","20","The New York Times","2019-04-06T23:30:34+0000","article","Express","U.S.","News","5ca936f449f0eacbf1f81627",777,0,"nyt://article/815fced5-9ca5-5c1a-a5b5-84fcd230aa34",NA,"U.S. Says It Could Take 2 Years to Identify Up to Thousands of Separated Immigrant Families",NA,NA,"Identifying Separated Families May Take 2 Years, U.S. Says",NA,NA,NA,"By JULIA JACOBS",NA
"76","https://www.nytimes.com/reuters/2019/04/09/us/09reuters-usa-diplomacy-pompeo.html","Republican U.S. Senator Lindsey Graham flatly rejected on Tuesday President Donald Trump's request to slash the budget for the U.S. State Department by more than 23 percent.","Republican U.S. Senator Lindsey Graham flatly rejected on Tuesday President Donald Trump's request to slash the budget for the U.S. State Department by more than 23 percent.",NA,"Reuters","2019-04-10T00:16:24+0000","article","None","U.S.","News","5cad363249f0eacbf1f82272",227,0,"nyt://article/e5d6412f-0edb-539e-b494-4b073601f7b4",NA,"Senate Panel Chair Rejects Trump Request for State Department Budget Cut",NA,NA,"Senate Panel Chair Rejects Trump Request for State Department Budget Cut",NA,NA,NA,"By REUTERS","REUTERS"
"77","https://www.nytimes.com/aponline/2019/04/13/us/politics/ap-us-fact-check-week.html","President Donald Trump knew WikiLeaks until he didn't.","President Donald Trump knew WikiLeaks until he didn't.",NA,"AP","2019-04-13T12:48:56+0000","article","None","U.S.","News","5cb1db1349f0eacbf1f83bb2",1957,0,"nyt://article/e12a99b9-2877-590f-97a3-71b3a6459e63","Politics","AP FACT CHECK: Trump Knew WikiLeaks Until He Didn't",NA,NA,"AP FACT CHECK: Trump Knew WikiLeaks Until He Didn't",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"78","https://www.nytimes.com/2019/04/04/us/politics/mueller-report-barr.html","Some members of the special counsel’s team say the attorney general failed to adequately portray their findings.","Some members of the special counsel’s team say the attorney general failed to adequately portray their findings.",NA,"The New York Times","2019-04-04T05:36:11+0000","article","Politics","U.S.","News","5ca5982549f0eacbf1f80c5d",441,0,"nyt://article/fc343c9e-58dc-5130-b94f-22c1b19a80ac","Politics","On Politics: Investigators for Mueller Say Barr Underplayed Report",NA,NA,"Morning Edition",NA,NA,NA,NA,NA
"79","https://www.nytimes.com/reuters/2019/04/11/technology/11reuters-usa-wireless-trump.html","U.S. President Donald Trump is set to hold a White House event on Friday with the country's top communications regulator on next-generation 5G wireless networks and efforts to boost rural broadband internet access.","U.S. President Donald Trump is set to hold a White House event on Friday with the country's top communications regulator on next-generation 5G wireless networks and efforts to boost rural broadband internet access.",NA,"Reuters","2019-04-12T02:22:37+0000","article","None","Technology","News","5caff6c849f0eacbf1f832c3",414,0,"nyt://article/847523ba-e27c-50f4-a70e-587d3893570f",NA,"Trump to Hold Event Friday on 5G, Rural Broadband: White House",NA,NA,"Trump to Hold Event Friday on 5G, Rural Broadband: White House",NA,NA,NA,"By REUTERS","REUTERS"
"80","https://www.nytimes.com/2019/04/08/us/politics/kirstjen-nielsen-trump-resignations-firings.html","Her departure was abrupt but hardly unforeseen as the latest senior official to leave the administration because of frustrations with the president, or his obvious disappointment.","Her departure was abrupt but hardly unforeseen as the latest senior official to leave the administration because of frustrations with the president, or his obvious disappointment.","17","The New York Times","2019-04-08T23:48:43+0000","article","Washington","U.S.","News","5cabde3549f0eacbf1f81b65",1054,0,"nyt://article/4d0b9984-5b5c-570b-8d23-a7fefc5f5920","Politics","Kirstjen Nielsen Is the Latest Trump Official to Meet an Unceremonious End",NA,NA,"Common Fate for Trump Officials: Abrupt, Unceremonious Departure",NA,NA,NA,"By ANNIE KARNI and MAGGIE HABERMAN",NA
"81","https://www.nytimes.com/reuters/2019/04/09/world/americas/09reuters-usa-immigration-trump-appeal.html","The White House said on Tuesday it would appeal a court ruling  that halted a Trump administration policy requiring some asylum seekers to return to Mexico and wait for their legal cases to proceed.","The White House said on Tuesday it would appeal a court ruling  that halted a Trump administration policy requiring some asylum seekers to return to Mexico and wait for their legal cases to proceed.",NA,"Reuters","2019-04-09T23:55:41+0000","article","None","World","News","5cad315749f0eacbf1f8224a",268,0,"nyt://article/7c9116fb-9ec8-5cb3-b892-34189a133f8a","Americas","White House Will Appeal Ruling Against Returning Asylum Seekers to Mexico",NA,NA,"White House Will Appeal Ruling Against Returning Asylum Seekers to Mexico",NA,NA,NA,"By REUTERS","REUTERS"
"82","https://www.nytimes.com/2019/04/09/us/politics/trumps-homeland-security.html","President Trump moved to purge top officials from Department of Homeland Security, including its cabinet secretary and the head of the Secret Service.","President Trump moved to purge top officials from Department of Homeland Security, including its cabinet secretary and the head of the Secret Service.",NA,"The New York Times","2019-04-09T04:06:22+0000","article","Politics","U.S.","News","5cac1a9849f0eacbf1f81bd8",471,0,"nyt://article/cf68d204-8f79-5ab2-bc11-d7a3446785f9","Politics","On Politics: Trump’s Purge of Homeland Security",NA,NA,"Morning Edition",NA,NA,NA,NA,NA
"83","https://www.nytimes.com/2019/04/07/us/politics/kirstjen-nielsen-dhs-resigns.html","The president had blamed Ms. Nielsen for the rise in migrants who illegally entered the United States even though she supported his hard-line immigration policies.","The president had blamed Ms. Nielsen for the rise in migrants who illegally entered the United States even though she supported his hard-line immigration policies.","1","The New York Times","2019-04-07T22:06:10+0000","article","Washington","U.S.","News","5caa74ac49f0eacbf1f8179d",1790,0,"nyt://article/d9e6fcb5-7a97-5577-bcc2-7ef81064e3e7","Politics","Kirstjen Nielsen Resigns as Trump’s Homeland Security Secretary",NA,NA,"Secretary Is Out as Border Influx Sours President",NA,NA,NA,"By ZOLAN KANNO-YOUNGS, MAGGIE HABERMAN, MICHAEL D. SHEAR and ERIC SCHMITT",NA
"84","https://www.nytimes.com/aponline/2019/04/11/us/ap-us-military-transgender-troops.html","A Trump administration regulation set to go into effect Friday bars transgender people from the military unless they ""correct those deficiencies,"" a description the American Medical Association said Thursday is unfair and defies science.&#160;&#16...","A Trump administration regulation set to go into effect Friday bars transgender people from the military unless they ""correct those deficiencies,"" a description the American Medical Association said Thursday is unfair and defies science.&#160;&#160;",NA,"AP","2019-04-11T18:12:47+0000","article","None","U.S.","News","5caf83fa49f0eacbf1f82f88",690,0,"nyt://article/7dacc337-8013-5de6-b7e6-c49a75cd4334",NA,"Medical Association Blasts Military's Transgender Policy",NA,NA,"Medical Association Blasts Military's Transgender Policy",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"85","https://www.nytimes.com/reuters/2019/04/10/world/americas/10reuters-cuba-constitution-venezuela.html","Cuban Communist Party leader Raul Castro said on Wednesday Cuba would never abandon its leftist ally Venezuela despite U.S. ""blackmail"", even as the Trump administration threatened more sanctions over its support.","Cuban Communist Party leader Raul Castro said on Wednesday Cuba would never abandon its leftist ally Venezuela despite U.S. ""blackmail"", even as the Trump administration threatened more sanctions over its support.",NA,"Reuters","2019-04-10T20:04:36+0000","article","None","World","News","5cae4cae49f0eacbf1f82747",663,0,"nyt://article/05187623-2eac-517f-b59a-629e3d8c71c3","Americas","Castro Says Cuba Will Not Abandon Venezuela Despite U.S. 'Blackmail'",NA,NA,"Castro Says Cuba Will Not Abandon Venezuela Despite U.S. 'Blackmail'",NA,NA,NA,"By REUTERS","REUTERS"
"86","https://www.nytimes.com/2019/04/13/us/politics/trump-tax-returns.html","The tone of a lawmaker’s letter suggested Democrats are prepared to take their request to court, initiating what could be a protracted legal fight over Congress’s oversight powers.","The tone of a lawmaker’s letter suggested Democrats are prepared to take their request to court, initiating what could be a protracted legal fight over Congress’s oversight powers.","16","The New York Times","2019-04-13T15:16:04+0000","article","Washington","U.S.","News","5cb1fd8e49f0eacbf1f83c18",1239,0,"nyt://article/24e1ad64-c958-5bca-b48a-4e48838f06f6","Politics","House Chairman Says Treasury’s Concerns Over Trump’s Tax Returns ‘Lack Merit’",NA,NA,"House Chairman Reprimands Treasury For Balking Over Trump’s Tax Returns",NA,NA,NA,"By NICHOLAS FANDOS",NA
"87","https://www.nytimes.com/2019/04/07/fashion/weddings/carrie-dorn-adam-friedman.html","The couple met nearly three years ago on OkCupid.","The couple met nearly three years ago on OkCupid.","12","The New York Times","2019-04-07T04:10:00+0000","article","Society","Fashion","News","5ca9787349f0eacbf1f81662",259,0,"nyt://article/6a839723-6f7e-5e3a-a517-2517a2f4ec3d","Weddings","Carrie Dorn, Adam Friedman",NA,NA,"Carrie Dorn,  Adam Friedman",NA,NA,NA,NA,NA
"88","https://www.nytimes.com/aponline/2019/04/12/us/politics/ap-us-trump-immigration.html","President Donald Trump said Friday he is strongly considering releasing ""Illegal Immigrants"" into Democratic strongholds to punish congressional foes for inaction on the border&#8212; just hours after White House and Homeland Security officials in...","President Donald Trump said Friday he is strongly considering releasing ""Illegal Immigrants"" into Democratic strongholds to punish congressional foes for inaction on the border&#8212; just hours after White House and Homeland Security officials insisted the idea had been rejected as fast as it had been proposed.",NA,"AP","2019-04-12T13:09:59+0000","article","None","U.S.","News","5cb08e8149f0eacbf1f83573",1197,0,"nyt://article/959d99c9-073a-5688-b2e8-72f8f2c42c9f","Politics","Trump 'Strongly Looking' at Releasing Migrants in Dem Cities",NA,NA,"Trump 'Strongly Looking' at Releasing Migrants in Dem Cities",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"89","https://www.nytimes.com/reuters/2019/04/13/world/americas/13reuters-cuba-usa.html","Cuban President Miguel Diaz-Canel accused the Trump administration on Saturday of dragging relations with the United States to their worst level in decades and called on Cubans to strengthen the Communist-run country's defenses and economy.","Cuban President Miguel Diaz-Canel accused the Trump administration on Saturday of dragging relations with the United States to their worst level in decades and called on Cubans to strengthen the Communist-run country's defenses and economy.",NA,"Reuters","2019-04-13T21:01:10+0000","article","None","World","News","5cb24e7049f0eacbf1f83d0c",513,0,"nyt://article/2fda485f-bd99-5da5-8a5e-0d96afe9329d","Americas","Cuban President Calls for Strengthened Defenses, Economy in Response to Trump Threats",NA,NA,"Cuban President Calls for Strengthened Defenses, Economy in Response to Trump Threats",NA,NA,NA,"By REUTERS","REUTERS"
"90","https://www.nytimes.com/2019/04/07/opinion/israel-election.html","An election, a peace plan and an endless occupation.","An election, a peace plan and an endless occupation.",NA,"The New York Times","2019-04-07T19:20:37+0000","article","OpEd","Opinion","Op-Ed","5caa4ddf49f0eacbf1f8176b",1195,0,"nyt://article/d3b94990-8028-5502-8594-374122e49a43",NA,"Democracy, Israeli Style",NA,NA,"Democracy, Israeli Style",NA,NA,NA,"By HAGAI EL-AD",NA
"91","https://www.nytimes.com/reuters/2019/04/10/world/asia/10reuters-india-election-modi-staff.html","The Indian government may have to make a series of major changes at the top of the nation's civil service if Prime Minister Narendra Modi is re-elected to a second term in May, according to multiple sources in the administration.","The Indian government may have to make a series of major changes at the top of the nation's civil service if Prime Minister Narendra Modi is re-elected to a second term in May, according to multiple sources in the administration.",NA,"Reuters","2019-04-10T11:43:26+0000","article","None","World","News","5cadd73849f0eacbf1f824be",1049,0,"nyt://article/cf889099-63e4-56e5-bef8-683e1805ec42","Asia Pacific","India's Modi May Face Some Civil Service Departures From His Office if Re-elected: Sources",NA,NA,"India's Modi May Face Some Civil Service Departures From His Office if Re-elected: Sources",NA,NA,NA,"By REUTERS","REUTERS"
"92","https://www.nytimes.com/reuters/2019/04/09/world/americas/09reuters-usa-immigration-homeland.html","President Donald Trump's administration stepped up pressure on the Department of Homeland Security (DHS) on Tuesday, raising the likelihood that he might fire more senior officials as the agency struggles with a surge of immigrants on the U.S.-Mex...","President Donald Trump's administration stepped up pressure on the Department of Homeland Security (DHS) on Tuesday, raising the likelihood that he might fire more senior officials as the agency struggles with a surge of immigrants on the U.S.-Mexico border.",NA,"Reuters","2019-04-09T19:40:30+0000","article","None","World","News","5cacf58849f0eacbf1f820cc",911,0,"nyt://article/7c66b015-33f4-54a1-853f-65cca69eca02","Americas","More Trump Firings of Senior U.S. Immigration Officials Seen Likely",NA,NA,"More Trump Firings of Senior U.S. Immigration Officials Seen Likely",NA,NA,NA,"By REUTERS","REUTERS"
"93","https://www.nytimes.com/2019/04/08/us/politics/randolph-alles-secret-service.html","As the president expressed frustration with his own administration, the top echelon of the department managing border security and other matters was being hollowed out.","As the president expressed frustration with his own administration, the top echelon of the department managing border security and other matters was being hollowed out.","1","The New York Times","2019-04-08T18:43:55+0000","article","Washington","U.S.","News","5cab96c649f0eacbf1f81a4b",1420,0,"nyt://article/ae635c25-5827-5d48-a79f-c5023f9d594f","Politics","Trump Purge Set to Force Out More Top Homeland Security Officials",NA,NA,"In Shake-Up, Trump Seeks Hard Line on Immigration",NA,NA,NA,"By PETER BAKER, MAGGIE HABERMAN, NICHOLAS FANDOS and ZOLAN KANNO-YOUNGS",NA
"94","https://www.nytimes.com/2019/04/11/science/scott-mark-kelly-twins-space-nasa.html","NASA scientists compared the astronaut to his earthbound twin, Mark. The results hint at what humans will have to endure on long journeys through space.","NASA scientists compared the astronaut to his earthbound twin, Mark. The results hint at what humans will have to endure on long journeys through space.","20","The New York Times","2019-04-11T18:00:08+0000","article","Science","Science","News","5caf810249f0eacbf1f82e2e",1938,0,"nyt://article/ea54f151-cc2e-5845-b7ce-be230bce6c52",NA,"Scott Kelly Spent a Year in Orbit. His Body Is Not Quite the Same.","Matter","Matter","Sibling Rivalry of Sorts in a Study of Life in Orbit",NA,NA,NA,"By CARL ZIMMER",NA
"95","https://www.nytimes.com/aponline/2019/04/11/us/politics/ap-us-homeland-security-secretary-the-latest.html","The Latest on the departure of Homeland Security Secretary Kirstjen Nielsen (all times local):","The Latest on the departure of Homeland Security Secretary Kirstjen Nielsen (all times local):",NA,"AP","2019-04-11T11:52:01+0000","article","None","U.S.","News","5caf2abc49f0eacbf1f82c20",279,0,"nyt://article/1ee1100c-db7f-5a1a-a927-4295555c4e9f","Politics","The Latest: Nielsen Supports Trump's Goal of Securing Border",NA,NA,"The Latest: Nielsen Supports Trump's Goal of Securing Border",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"96","https://www.nytimes.com/2019/04/07/opinion/kirstjen-nielsen-border-security-trump.html","The Department of Homeland Security is being cleaned out and remade in Stephen Miller’s image.","The Department of Homeland Security is being cleaned out and remade in Stephen Miller’s image.","26","The New York Times","2019-04-08T01:56:21+0000","article","Editorial","Opinion","Editorial","5caaaa9f49f0eacbf1f817fb",1020,0,"nyt://article/bfc27512-2e7b-54e7-b4f0-cb2896fa797b",NA,"Kirstjen Nielsen Enforced Cruelty at the Border. Her Replacement Could Be Worse.",NA,NA,"Homeland Insecurity",NA,NA,NA,"By THE EDITORIAL BOARD","THE EDITORIAL BOARD"
"97","https://www.nytimes.com/reuters/2019/04/12/business/12reuters-mexico-usa-business.html","Mexican government and business leaders met with U.S. counterparts for a second straight day on Friday, seeking to resolve border delays hurting commerce, hasten ratification of a trade deal, and address metals tariffs.","Mexican government and business leaders met with U.S. counterparts for a second straight day on Friday, seeking to resolve border delays hurting commerce, hasten ratification of a trade deal, and address metals tariffs.",NA,"Reuters","2019-04-12T14:32:32+0000","article","None","Business","News","5cb0a1db49f0eacbf1f835ed",553,0,"nyt://article/76ac7784-3680-5d07-82d5-a45e594fec1f",NA,"Mexico, U.S. Discuss NAFTA Replacement, Border Delays",NA,NA,"Mexico, U.S. Discuss NAFTA Replacement, Border Delays",NA,NA,NA,"By REUTERS","REUTERS"
"98","https://www.nytimes.com/2019/04/10/world/americas/pence-venezuela-un-envoy.html","To relieve Venezuela’s skyrocketing inflation, widespread blackouts and a growing health crisis, the Trump administration is demanding the ouster of President Nicolás Maduro.","To relieve Venezuela’s skyrocketing inflation, widespread blackouts and a growing health crisis, the Trump administration is demanding the ouster of President Nicolás Maduro.","9","The New York Times","2019-04-10T18:59:40+0000","article","Washington","World","News","5cae3d7749f0eacbf1f826d1",828,0,"nyt://article/655e69da-53e5-5aab-986a-53d5409fdede","Americas","‘You Shouldn’t Be Here’: U.S. Pushes U.N. to Pull Venezuela Envoy’s Credentials",NA,NA,"‘Maduro’s Time Is Up,’ Pence Warns at the U.N.",NA,NA,NA,"By KATIE ROGERS",NA
"99","https://www.nytimes.com/reuters/2019/04/08/us/politics/08reuters-usa-immigration-nielsen.html","President Donald Trump's new acting chief of Homeland Security will be under pressure to implement legally dubious solutions to an influx of migrants at the U.S.-Mexico border - policies that his predecessor either could not, or would not, deliver...","President Donald Trump's new acting chief of Homeland Security will be under pressure to implement legally dubious solutions to an influx of migrants at the U.S.-Mexico border - policies that his predecessor either could not, or would not, deliver. ",NA,"Reuters","2019-04-08T19:58:21+0000","article","None","U.S.","News","5caba83749f0eacbf1f81aac",836,0,"nyt://article/c19b33c9-33f0-591e-ae4d-b8f5b64d3c5f","Politics","Trump Seen Leaning Hard on New Homeland Security Chief Over Border",NA,NA,"Trump Seen Leaning Hard on New Homeland Security Chief Over Border",NA,NA,NA,"By REUTERS","REUTERS"
"100","https://www.nytimes.com/2019/04/11/us/politics/sanctuary-cities-trump.html","The idea was suggested as the president condemned migrant caravans from Central America headed toward the southwestern border, people familiar with the plan said.","The idea was suggested as the president condemned migrant caravans from Central America headed toward the southwestern border, people familiar with the plan said.","18","The New York Times","2019-04-12T03:38:01+0000","article","Washington","U.S.","News","5cb0087349f0eacbf1f832ed",1144,0,"nyt://article/51768b54-34fd-5000-a6da-fd13d1213548","Politics","White House Considered Releasing Migrants in ‘Sanctuary Cities’","","","White House Is Said to Have Debated Sending Migrants to ‘Sanctuary Cities’",NA,NA,NA,"By MICHAEL D. SHEAR and ZOLAN KANNO-YOUNGS",NA
"101","https://www.nytimes.com/reuters/2019/04/04/world/africa/04reuters-libya-security-haftar.html","Eastern Libyan commander Khalifa Haftar ordered his troops to move toward the capital Tripoli, in a video message published online on Thursday.","Eastern Libyan commander Khalifa Haftar ordered his troops to move toward the capital Tripoli, in a video message published online on Thursday.",NA,"Reuters","2019-04-04T15:59:07+0000","article","None","World","News","5ca62a2549f0eacbf1f80ea0",53,0,"nyt://article/a5c2c0da-3f22-5e72-a55b-6264871be691","Africa","Eastern Libyan Commander Haftar Orders His Troops to Move Toward Tripoli: Video",NA,NA,"Eastern Libyan Commander Haftar Orders His Troops to Move Toward Tripoli: Video",NA,NA,NA,"By REUTERS","REUTERS"
"102","https://www.nytimes.com/reuters/2019/04/10/world/americas/10reuters-usa-immigration-mexico.html","Mexico's foreign minister on Wednesday criticized hold-ups in the flow of goods and people at the U.S-Mexico border, and said he planned to discuss the matter with U.S. Department of Homeland Security officials later in the day.","Mexico's foreign minister on Wednesday criticized hold-ups in the flow of goods and people at the U.S-Mexico border, and said he planned to discuss the matter with U.S. Department of Homeland Security officials later in the day.",NA,"Reuters","2019-04-10T16:40:36+0000","article","None","World","News","5cae1cdf49f0eacbf1f82614",338,0,"nyt://article/c9cd46ed-d414-5a50-b4aa-3bb9e3226c17","Americas","Mexico Government Slams U.S. Border Slowdown as 'Very Bad Idea'",NA,NA,"Mexico Government Slams U.S. Border Slowdown as 'Very Bad Idea'",NA,NA,NA,"By REUTERS","REUTERS"
"103","https://www.nytimes.com/reuters/2019/04/09/world/africa/09reuters-sudan-protests-spa.html","A senior leader of the Sudanese Professionals' Association, the main anti-government protest organizer, called on Tuesday for demonstrators to continue a sit-in outside the defense ministry compound in Khartoum.","A senior leader of the Sudanese Professionals' Association, the main anti-government protest organizer, called on Tuesday for demonstrators to continue a sit-in outside the defense ministry compound in Khartoum.",NA,"Reuters","2019-04-09T15:49:20+0000","article","None","World","News","5cacbf5a49f0eacbf1f81e1a",65,0,"nyt://article/94dfbbea-dab1-59a8-95b6-2dbad649eaee","Africa","Senior Sudanese Protest Organizer Calls for Sit-In to Continue",NA,NA,"Senior Sudanese Protest Organizer Calls for Sit-In to Continue",NA,NA,NA,"By REUTERS","REUTERS"
"104","https://www.nytimes.com/reuters/2019/04/08/world/africa/08reuters-libya-security-south.html","Eastern Libyan forces have lost control of the former Tripoli international airport, witnesses said on Monday.","Eastern Libyan forces have lost control of the former Tripoli international airport, witnesses said on Monday.",NA,"Reuters","2019-04-08T16:52:33+0000","article","None","World","News","5cab7cab49f0eacbf1f81a18",62,0,"nyt://article/4afbd19a-5e3b-5cbb-9972-b0f67e8c5af8","Africa","Eastern Libyan Forces Lose Control of Former Tripoli International Airport: Witnesses",NA,NA,"Eastern Libyan Forces Lose Control of Former Tripoli International Airport: Witnesses",NA,NA,NA,"By REUTERS","REUTERS"
"105","https://www.nytimes.com/2019/04/12/world/asia/icc-afghanistan-.html","Judges at the International Criminal Court took the action a week after the United States confirmed it had revoked the visa of the court’s chief prosecutor.","Judges at the International Criminal Court took the action a week after the United States confirmed it had revoked the visa of the court’s chief prosecutor.","4","The New York Times","2019-04-12T14:42:50+0000","article","Foreign","World","News","5cb0a44449f0eacbf1f835fc",1403,0,"nyt://article/c2f80c4c-a243-54d5-abe0-b109461bfbcf","Asia Pacific","Hague Court Abandons Afghanistan War Crimes Inquiry",NA,NA,"International Court Abandons Afghanistan War Crimes Inquiry",NA,NA,NA,"By MARLISE SIMONS, RICK GLADSTONE and CAROL ROSENBERG",NA
"106","https://www.nytimes.com/reuters/2019/04/05/us/05reuters-usa-alaska-drilling.html","Opponents of drilling for oil in the Arctic National Wildlife Refuge are lining up in Alaska and in Washington, calling the White House's efforts to open up the land ""ecologically unsound.""","Opponents of drilling for oil in the Arctic National Wildlife Refuge are lining up in Alaska and in Washington, calling the White House's efforts to open up the land ""ecologically unsound.""",NA,"Reuters","2019-04-05T05:16:11+0000","article","None","U.S.","News","5ca6e4f649f0eacbf1f810f0",551,0,"nyt://article/786b17ad-566b-5fac-9e39-e4f338c24ac7",NA,"Opponents of Alaska Drilling Say It Threatens Climate, Wildlife",NA,NA,"Opponents of Alaska Drilling Say It Threatens Climate, Wildlife",NA,NA,NA,"By REUTERS","REUTERS"
"107","https://www.nytimes.com/aponline/2019/04/13/us/ap-us-nissan-automatic-braking.html","A U.S. auto safety group wants the government to investigate automatic emergency braking on some Nissan Rogue SUVs, alleging that the safety feature makes the vehicles brake even when there's no emergency.","A U.S. auto safety group wants the government to investigate automatic emergency braking on some Nissan Rogue SUVs, alleging that the safety feature makes the vehicles brake even when there's no emergency.",NA,"AP","2019-04-13T16:58:05+0000","article","None","U.S.","News","5cb2157649f0eacbf1f83c6b",361,0,"nyt://article/f7b5b6ff-207e-548c-b48f-0bca35a70bb5",NA,"Group Asks Gov't to Probe Nissan Automatic Emergency Braking",NA,NA,"Group Asks Gov't to Probe Nissan Automatic Emergency Braking",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"108","https://www.nytimes.com/reuters/2019/04/12/world/americas/12reuters-spain-venezuela.html","Spanish police on Friday arrested Hugo Carvajal, a former head of Venezuelan military intelligence, who Washington believes has a ""treasure trove"" of details he is willing to share about Venezuelan President Nicolas Maduro.","Spanish police on Friday arrested Hugo Carvajal, a former head of Venezuelan military intelligence, who Washington believes has a ""treasure trove"" of details he is willing to share about Venezuelan President Nicolas Maduro.",NA,"Reuters","2019-04-12T18:37:40+0000","article","None","World","News","5cb0db4e49f0eacbf1f83787",626,0,"nyt://article/fae0721b-4dd3-5d35-b71d-447943c12317","Americas","Former Venezuelan General With 'Treasure Trove' of Intelligence Arrested for Drug Trafficking",NA,NA,"Former Venezuelan General With 'Treasure Trove' of Intelligence Arrested for Drug Trafficking",NA,NA,NA,"By REUTERS","REUTERS"
"109","https://www.nytimes.com/2019/04/12/us/politics/gregory-craig-pleads-not-guilty.html","Mr. Craig, a White House counsel in the Obama administration, was arraigned in a case that grew out of the investigation by the special counsel.","Mr. Craig, a White House counsel in the Obama administration, was arraigned in a case that grew out of the investigation by the special counsel.","16","The New York Times","2019-04-12T21:20:01+0000","article","Washington","U.S.","News","5cb1015b49f0eacbf1f838ea",353,0,"nyt://article/0ec4d60d-4c77-5fc9-90bc-74706b8e01d9","Politics","Gregory Craig Pleads Not Guilty to Lying to Justice Dept.",NA,NA,"Former Obama Aide Pleads Not Guilty to Charges of Lying",NA,NA,NA,"By ZACH MONTAGUE",NA
"110","https://www.nytimes.com/reuters/2019/04/11/world/africa/11reuters-sudan-politics-usa.html","The United States on Thursday suspended discussions with Sudan on normalizing relations between the two countries after the military ousted President Omar al-Bashir and said it would run the country for two years.","The United States on Thursday suspended discussions with Sudan on normalizing relations between the two countries after the military ousted President Omar al-Bashir and said it would run the country for two years.",NA,"Reuters","2019-04-11T20:47:07+0000","article","None","World","News","5cafa82449f0eacbf1f8311a",332,0,"nyt://article/1cb0a896-eccb-5f9e-a0df-c4791acbe6d7","Africa","U.S. Suspends Talks With Sudan After Military Ousts Bashir",NA,NA,"U.S. Suspends Talks With Sudan After Military Ousts Bashir",NA,NA,NA,"By REUTERS","REUTERS"
"111","https://www.nytimes.com/reuters/2019/04/10/us/politics/10reuters-usa-immigration-asylum-policy.html","On Tuesday, seven Central American families living temporarily in Mexico appeared in a San Diego immigration court to plead for asylum in the United States.","On Tuesday, seven Central American families living temporarily in Mexico appeared in a San Diego immigration court to plead for asylum in the United States.",NA,"Reuters","2019-04-10T06:16:23+0000","article","None","U.S.","News","5cad8a9149f0eacbf1f823a0",614,0,"nyt://article/e165026f-f88f-5f48-935b-4435426ce003","Politics","After U.S. Court Strikes Down Policy, What Happens to Migrants Trump Sent Back to Mexico?",NA,NA,"After U.S. Court Strikes Down Policy, What Happens to Migrants Trump Sent Back to Mexico?",NA,NA,NA,"By REUTERS","REUTERS"
